レースID,頭数,競馬場,グラウンド,距離,馬番,単勝人気,展開予想,直近タイム指数平均1,差_直近タイム指数平均1_レース平均値,騎手複勝率,条件複勝率1,条件複勝率2,条件複勝率4,条件優勝率1,着番,着番カテゴリ,タイム指数,差_タイム指数_直近ベストタイム指数平均1
240209M05,8,笠松,ダ,1400,6,8,追込,12.66667,-13.83333,0.121986852,0.349865229,0.226287263,9.09E-02,9.48E-02,8,カテゴリ3,6,-6.66667
240209M05,8,笠松,ダ,1400,7,3,差し,40.33333,13.83333,0.515083571,0.344083527,0.383202547,9.09E-02,1.17E-01,4,カテゴリ3,30,-10.33333
240209M05,8,笠松,ダ,1400,8,4,追込,23.33333,-3.16667,2.83E-01,0.35521405,0.226287263,9.09E-02,9.63E-02,5,カテゴリ3,29,5.66667
240209M06,8,笠松,ダ,1400,1,7,追込,20,-9.79166625,3.14E-01,0.316118048,0.226287263,1.25E-01,8.05E-02,8,カテゴリ3,0,-20
240209M06,8,笠松,ダ,1400,2,4,追込,30,0.20833375,0.373366521,0.328320091,0.226287263,1.25E-01,8.21E-02,3,カテゴリ2,25,-5
240209M06,8,笠松,ダ,1400,3,5,差し,24.66667,-5.12499625,0.250499002,0.347048808,0.383202547,1.25E-01,1.13E-01,4,カテゴリ3,22,-2.66667
240209M06,8,笠松,ダ,1400,4,3,差し,28.33333,-1.45833625,0.515083571,0.345346198,0.383202547,1.25E-01,1.17E-01,5,カテゴリ3,20,-8.33333
240209M06,8,笠松,ダ,1400,5,8,差し,18.66667,-11.12499625,0.214605067,0.359923768,0.383202547,1.25E-01,1.29E-01,6,カテゴリ3,12,-6.66667
240209M06,8,笠松,ダ,1400,6,6,追込,27.33333,-2.45833625,0.356210526,0.349865229,0.226287263,1.25E-01,9.48E-02,7,カテゴリ3,12,-15.33333
240209M06,8,笠松,ダ,1400,7,2,差し,45,15.20833375,0.283103655,3.44E-01,0.383202547,1.25E-01,1.17E-01,2,カテゴリ2,34,-11
240209M06,8,笠松,ダ,1400,8,1,差し,44.33333,14.54166375,3.34E-01,0.35521405,0.383202547,1.25E-01,1.41E-01,1,カテゴリ1,49,4.66667
240209M07,8,笠松,ダ,1600,1,4,差し,31.33333,7.166664625,2.83E-01,0.306317044,0.380526919,1.01E-01,1.17E-01,3,カテゴリ2,25,-6.33333
240209M07,8,笠松,ダ,1600,2,8,追込,8.333333,-15.83333238,0.250499002,0.31466031,0.216161616,1.01E-01,8.21E-02,4,カテゴリ3,23,14.666667
240209M07,8,笠松,ダ,1600,3,2,先行,22,-2.166665375,0.494038748,0.339690107,0.455542022,1.96E-01,1.77E-01,1,カテゴリ1,31,9
240209M07,8,笠松,ダ,1600,4,6,追込,28.66667,4.500004625,0.121986852,3.72E-01,2.16E-01,1.01E-01,1.01E-01,5,カテゴリ3,16,-12.66667
240209M07,8,笠松,ダ,1600,5,3,逃げ,31.33333,7.166664625,2.60E-01,3.30E-01,0.39556962,1.96E-01,2.04E-01,8,カテゴリ3,-1,-32.33333
240209M07,8,笠松,ダ,1600,6,7,追込,19.33333,-4.833335375,0.330605565,3.74E-01,0.216161616,1.01E-01,9.48E-02,7,カテゴリ3,1,-18.33333
240209M07,8,笠松,ダ,1600,7,1,差し,32.33333,8.166664625,0.33382281,3.58E-01,0.380526919,1.01E-01,1.17E-01,2,カテゴリ2,29,-3.33333
240209M07,8,笠松,ダ,1600,8,5,差し,20,-4.166665375,0.282803181,0.36130742,0.380526919,0.101190476,0.140898251,6,カテゴリ3,9,-11
240211C01,8,高知,ダ,1600,1,4,差し,-17,-0.958333375,0.326544701,0.348692403,3.52E-01,1.22E-01,1.17E-01,2,カテゴリ2,-15,2
240211C01,8,高知,ダ,1600,2,8,追込,-37.33333,-21.29166338,0.287617555,0.352428394,0.221871714,1.22E-01,8.21E-02,5,カテゴリ3,-32,5.33333
240211C01,8,高知,ダ,1600,3,2,差し,-15,1.041666625,0.451054852,0.337484433,0.352392947,1.22E-01,1.13E-01,3,カテゴリ2,-23,-8
240211C01,8,高知,ダ,1600,4,1,差し,2,18.04166663,0.314887365,0.310087173,0.352392947,0.12244898,0.117224343,1,カテゴリ1,-5,-7
240211C01,8,高知,ダ,1600,5,3,差し,7.666667,23.70833363,0.280860215,0.347447073,0.352392947,1.22E-01,1.29E-01,4,カテゴリ3,-26,-33.666667
240211C01,8,高知,ダ,1600,6,6,追込,-19.66667,-3.625003375,0.230106101,3.13E-01,0.221871714,1.22E-01,9.48E-02,8,カテゴリ3,-47,-27.33333
240211C01,8,高知,ダ,1600,7,7,差し,-30,-13.95833338,0.149568035,2.94E-01,0.352392947,1.22E-01,1.17E-01,6,カテゴリ3,-35,-5
240211C01,8,高知,ダ,1600,8,5,先行,-19,-2.958333375,0.151447661,0.300542215,0.408713693,1.43E-01,1.96E-01,7,カテゴリ3,-43,-24
240211C02,8,高知,ダ,1600,1,7,逃げ,-17.66667,-7.000003,9.63E-02,3.49E-01,0.40397351,1.67E-01,2.23E-01,5,カテゴリ3,-22,-4.33333
240211C02,8,高知,ダ,1600,2,4,差し,-9.333333,1.333334,0.239735099,0.352428394,0.352392947,1.11E-01,1.18E-01,3,カテゴリ2,-10,-0.666667
240211C02,8,高知,ダ,1600,3,8,追込,-20.33333,-9.666663,1.50E-01,0.337484433,0.221871714,1.11E-01,8.31E-02,7,カテゴリ3,-33,-12.66667
240211C02,8,高知,ダ,1600,4,3,差し,-9.333333,1.333334,0.277826855,0.310087173,0.352392947,1.11E-01,1.17E-01,8,カテゴリ3,-40,-30.666667
240211C02,8,高知,ダ,1600,5,6,追込,-14.66667,-4.000003,0.307101025,0.347447073,0.221871714,1.11E-01,1.01E-01,6,カテゴリ3,-31,-16.33333
240211C02,8,高知,ダ,1600,6,2,差し,0,10.666667,0.326544701,0.313447927,0.352392947,1.11E-01,1.23E-01,1,カテゴリ1,5,5
240211C02,8,高知,ダ,1600,7,5,差し,-5.333333,5.333334,3.15E-01,2.94E-01,0.352392947,1.11E-01,1.17E-01,2,カテゴリ2,-6,-0.666667
240211C02,8,高知,ダ,1600,8,1,逃げ,-8.666667,2,0.280860215,3.01E-01,0.40397351,1.67E-01,1.90E-01,4,カテゴリ3,-20,-11.333333
240211C08,8,高知,ダ,1600,1,7,追込,12,-10.5833325,9.63E-02,0.348692403,0.221871714,1.22E-01,8.05E-02,7,カテゴリ3,13,1
240211C08,8,高知,ダ,1600,2,4,差し,22,-0.5833325,0.265077821,3.52E-01,0.352392947,1.22E-01,1.18E-01,6,カテゴリ3,17,-5
240211C08,8,高知,ダ,1600,3,6,追込,14,-8.5833325,0.165965123,0.337484433,0.221871714,0.12244898,8.31E-02,4,カテゴリ3,22,8
240211C08,8,高知,ダ,1600,4,3,差し,23,0.4166675,0.149568035,0.310087173,0.352392947,1.22E-01,1.17E-01,2,カテゴリ2,32,9
240211C08,8,高知,ダ,1600,5,8,差し,20.33333,-2.2500025,8.69E-02,0.347447073,0.352392947,1.22E-01,1.29E-01,5,カテゴリ3,18,-2.33333
240211C08,8,高知,ダ,1600,6,2,逃げ,25,2.4166675,0.326544701,0.313447927,0.40397351,1.43E-01,2.04E-01,8,カテゴリ3,12,-13
240211C08,8,高知,ダ,1600,7,5,追込,20,-2.5833325,0.277826855,0.293913043,0.221871714,1.22E-01,9.24E-02,3,カテゴリ2,25,5
240211C08,8,高知,ダ,1600,8,1,差し,44.33333,21.7499975,1.51E-01,0.300542215,0.352392947,1.22E-01,1.41E-01,1,カテゴリ1,48,3.66667
240211C10,8,高知,ダ,1600,1,1,差し,50,13.4583325,0.239735099,0.348692403,0.352392947,1.22E-01,0.117007105,3,カテゴリ2,41,-9
240211C10,8,高知,ダ,1600,2,6,差し,30.33333,-6.2083375,0.277826855,0.352428394,0.352392947,0.12244898,0.11838565,6,カテゴリ3,28,-2.33333
240211C10,8,高知,ダ,1600,3,7,差し,33.66667,-2.8749975,3.07E-01,0.337484433,3.52E-01,1.22E-01,1.13E-01,7,カテゴリ3,25,-8.66667
240211C10,8,高知,ダ,1600,4,4,差し,44.66667,8.1250025,0.230106101,3.10E-01,0.352392947,1.22E-01,1.17E-01,4,カテゴリ3,40,-4.66667
240211C10,8,高知,ダ,1600,5,8,差し,27,-9.5416675,0.151447661,0.347447073,0.352392947,1.22E-01,1.29E-01,8,カテゴリ3,10,-17
240211C10,8,高知,ダ,1600,6,2,差し,47,10.4583325,0.497257053,0.313447927,0.352392947,1.22E-01,1.23E-01,1,カテゴリ1,55,8
240211C10,8,高知,ダ,1600,7,5,差し,17,-19.5416675,0.258961681,0.293913043,0.352392947,1.22E-01,1.17E-01,5,カテゴリ3,29,12
240211C10,8,高知,ダ,1600,8,3,逃げ,42.66667,6.1250025,0.591478697,0.300542215,0.40397351,1.43E-01,1.90E-01,2,カテゴリ2,50,7.33333
240213J08,8,姫路,ダ,1800,1,2,差し,53.33333,13.20833125,0.584381339,0.28358209,0.313624679,1.25E-01,1.17E-01,1,カテゴリ1,50,-3.33333
240213J08,8,姫路,ダ,1800,2,8,差し,49.66667,9.54167125,0.231452991,0.194029851,3.14E-01,1.25E-01,1.18E-01,6,カテゴリ3,41,-8.66667
240213J08,8,姫路,ダ,1800,3,3,差し,38,-2.12499875,0.269931663,0.388059701,0.313624679,1.25E-01,1.13E-01,3,カテゴリ2,46,8
240213J08,8,姫路,ダ,1800,4,4,差し,19.33333,-20.79166875,0.30467706,3.13E-01,0.313624679,1.25E-01,1.17E-01,2,カテゴリ2,46,26.66667
240213J08,8,姫路,ダ,1800,5,6,差し,44.33333,4.20833125,2.89E-01,3.26E-01,0.313624679,1.25E-01,1.29E-01,8,カテゴリ3,38,-6.33333
240213J08,8,姫路,ダ,1800,6,5,差し,48,7.87500125,0.157957245,3.23E-01,0.313624679,1.25E-01,1.23E-01,7,カテゴリ3,38,-10
240213J08,8,姫路,ダ,1800,7,7,差し,30,-10.12499875,0.204470743,3.27E-01,0.313624679,1.25E-01,1.17E-01,4,カテゴリ3,45,15
240213J08,8,姫路,ダ,1800,8,1,差し,38.33333,-1.79166875,0.450346921,0.235294118,0.313624679,1.25E-01,1.41E-01,5,カテゴリ3,43,4.66667
240214C06,8,高知,ダ,1600,1,3,差し,30,-1.16666625,0.287617555,0.348692403,0.352392947,1.22E-01,1.17E-01,2,カテゴリ2,40,10
240214C06,8,高知,ダ,1600,2,4,差し,34.66667,3.50000375,4.34E-01,0.352428394,0.352392947,1.22E-01,1.18E-01,1,カテゴリ1,49,14.33333
240214C06,8,高知,ダ,1600,3,5,差し,29.66667,-1.49999625,0.307101025,0.337484433,0.352392947,1.22E-01,1.13E-01,7,カテゴリ3,13,-16.66667
240214C06,8,高知,ダ,1600,4,8,追込,27.33333,-3.83333625,1.50E-01,0.310087173,0.221871714,1.22E-01,1.01E-01,4,カテゴリ3,20,-7.33333
240214C06,8,高知,ダ,1600,5,7,追込,25.33333,-5.83333625,0.239735099,0.347447073,0.221871714,1.22E-01,1.01E-01,6,カテゴリ3,14,-11.33333
240214C06,8,高知,ダ,1600,6,6,追込,32,0.83333375,0.287064383,0.313447927,0.221871714,1.22E-01,9.48E-02,8,カテゴリ3,8,-24
240214C06,8,高知,ダ,1600,7,1,先行,41,9.83333375,0.451054852,0.293913043,0.408713693,1.43E-01,1.88E-01,3,カテゴリ2,40,-1
240214C06,8,高知,ダ,1600,8,2,差し,29.33333,-1.83333625,0.230106101,0.300542215,0.352392947,1.22E-01,1.41E-01,5,カテゴリ3,18,-11.33333
240214C07,8,高知,ダ,1600,1,1,差し,22.66667,-10.87499625,4.97E-01,0.348692403,0.352392947,1.25E-01,1.17E-01,2,カテゴリ2,37,14.33333
240214C07,8,高知,ダ,1600,2,4,差し,43.66667,10.12500375,0.151447661,0.352428394,0.352392947,1.25E-01,1.18E-01,4,カテゴリ3,36,-7.66667
240214C07,8,高知,ダ,1600,3,6,追込,29.33333,-4.20833625,2.65E-01,0.337484433,0.221871714,1.25E-01,8.31E-02,7,カテゴリ3,23,-6.33333
240214C07,8,高知,ダ,1600,4,7,追込,37.33333,3.79166375,0.149568035,0.310087173,0.221871714,1.25E-01,1.01E-01,6,カテゴリ3,28,-9.33333
240214C07,8,高知,ダ,1600,5,8,追込,20,-13.54166625,9.63E-02,0.347447073,0.221871714,1.25E-01,1.01E-01,8,カテゴリ3,16,-4
240214C07,8,高知,ダ,1600,6,5,差し,32.33333,-1.20833625,0.433600713,0.313447927,0.352392947,1.25E-01,1.23E-01,3,カテゴリ2,36,3.66667
240214C07,8,高知,ダ,1600,7,3,差し,38.66667,5.12500375,0.287617555,0.293913043,0.352392947,1.25E-01,1.17E-01,5,カテゴリ3,35,-3.66667
240214C07,8,高知,ダ,1600,8,2,追込,44.33333,10.79166375,0.287064383,0.300542215,2.22E-01,1.25E-01,9.63E-02,1,カテゴリ1,39,-5.33333
240214C08,8,高知,ダ,1600,1,7,差し,24,-9.875,0.344506518,0.348692403,0.352392947,1.11E-01,1.17E-01,5,カテゴリ3,29,5
240214C08,8,高知,ダ,1600,2,2,差し,43.33333,9.45833,0.280860215,0.352428394,0.352392947,1.11E-01,1.18E-01,1,カテゴリ1,50,6.66667
240214C08,8,高知,ダ,1600,3,5,先行,30.66667,-3.20833,0.265077821,0.337484433,0.408713693,1.67E-01,1.77E-01,7,カテゴリ3,27,-3.66667
240214C08,8,高知,ダ,1600,4,1,逃げ,46.66667,12.79167,0.497257053,0.310087173,0.40397351,1.67E-01,1.92E-01,3,カテゴリ2,37,-9.66667
240214C08,8,高知,ダ,1600,5,4,差し,29,-4.875,0.314887365,3.47E-01,0.352392947,1.11E-01,1.29E-01,4,カテゴリ3,34,5
240214C08,8,高知,ダ,1600,6,8,差し,22.66667,-11.20833,0.230106101,3.13E-01,0.352392947,1.11E-01,1.23E-01,8,カテゴリ3,21,-1.66667
240214C08,8,高知,ダ,1600,7,3,差し,45.33333,11.45833,0.239735099,2.94E-01,0.352392947,1.11E-01,1.17E-01,2,カテゴリ2,41,-4.33333
240214C08,8,高知,ダ,1600,8,6,追込,29.33333,-4.54167,0.287617555,0.300542215,0.221871714,1.11E-01,9.63E-02,6,カテゴリ3,28,-1.33333
240218C06,8,高知,ダ,1400,1,3,差し,30.33333,8.916663375,0.277826855,0.319720768,0.318990065,9.81E-02,1.17E-01,4,カテゴリ3,19,-11.33333
240218C06,8,高知,ダ,1400,2,6,追込,25,3.583333375,9.63E-02,0.289703316,0.177346278,9.81E-02,8.21E-02,2,カテゴリ2,27,2
240218C06,8,高知,ダ,1400,3,4,逃げ,11.66667,-9.749996625,2.59E-01,0.301570681,0.397741531,3.13E-01,2.04E-01,3,カテゴリ2,20,8.33333
240218C06,8,高知,ダ,1400,4,1,差し,40,18.58333338,0.451054852,0.283420593,0.318990065,9.81E-02,1.17E-01,1,カテゴリ1,37,-3
240218C06,8,高知,ダ,1400,5,8,追込,-2,-23.41666663,0.149568035,0.276788161,0.177346278,9.81E-02,1.01E-01,8,カテゴリ3,-4,-2
240218C06,8,高知,ダ,1400,6,2,追込,36.66667,15.25000338,5.52E-01,2.73E-01,0.177346278,9.81E-02,9.48E-02,6,カテゴリ3,10,-26.66667
240218C06,8,高知,ダ,1400,7,7,追込,8.333333,-13.08333363,0.265077821,2.79E-01,0.177346278,9.81E-02,9.24E-02,7,カテゴリ3,1,-7.333333
240218C06,8,高知,ダ,1400,8,5,追込,21.33333,-0.083336625,0.280860215,3.09E-01,0.177346278,9.81E-02,9.63E-02,5,カテゴリ3,16,-5.33333
240218C07,8,高知,ダ,1400,1,5,差し,28.33333,6.9166625,8.69E-02,0.319720768,0.318990065,9.29E-02,1.17E-01,6,カテゴリ3,0,-28.33333
240218C07,8,高知,ダ,1400,2,2,先行,34,12.5833325,0.239735099,0.289703316,0.409583108,2.21E-01,1.73E-01,2,カテゴリ2,39,5
240218C07,8,高知,ダ,1400,3,4,追込,32.66667,11.2500025,9.63E-02,0.301570681,0.177346278,9.29E-02,8.31E-02,4,カテゴリ3,9,-23.66667
240218C07,8,高知,ダ,1400,4,8,追込,-12,-33.4166675,0.151447661,0.283420593,0.177346278,9.29E-02,1.01E-01,8,カテゴリ3,-45,-33
240218C07,8,高知,ダ,1400,5,6,追込,-11,-32.4166675,0.165965123,0.276788161,0.177346278,9.29E-02,1.01E-01,7,カテゴリ3,-10,1
240218C07,8,高知,ダ,1400,6,7,差し,19,-2.4166675,0.122527122,0.273030231,0.318990065,9.29E-02,1.23E-01,5,カテゴリ3,9,-10
240218C07,8,高知,ダ,1400,7,3,差し,36.66667,15.2500025,5.91E-01,2.79E-01,3.19E-01,9.29E-02,1.17E-01,3,カテゴリ2,38,1.33333
240218C07,8,高知,ダ,1400,8,1,先行,43.66667,22.2500025,0.280860215,3.09E-01,0.409583108,2.21E-01,1.96E-01,1,カテゴリ1,42,-1.66667
240218C09,8,高知,ダ,1400,1,2,逃げ,41.33333,2.7499975,0.497257053,3.20E-01,0.397741531,2.21E-01,2.23E-01,6,カテゴリ3,36,-5.33333
240218C09,8,高知,ダ,1400,2,7,追込,33.66667,-4.9166625,0.314887365,2.90E-01,0.177346278,9.29E-02,8.21E-02,3,カテゴリ2,39,5.33333
240218C09,8,高知,ダ,1400,3,8,先行,25.66667,-12.9166625,0.265077821,3.02E-01,4.10E-01,2.21E-01,1.77E-01,7,カテゴリ3,35,9.33333
240218C09,8,高知,ダ,1400,4,4,差し,45.33333,6.7499975,0.239735099,2.83E-01,0.318990065,9.29E-02,1.17E-01,4,カテゴリ3,39,-6.33333
240218C09,8,高知,ダ,1400,5,1,差し,49,10.4166675,0.280860215,0.276788161,3.19E-01,9.29E-02,1.29E-01,2,カテゴリ2,40,-9
240218C09,8,高知,ダ,1400,6,6,追込,36.33333,-2.2500025,0.326544701,0.273030231,0.177346278,9.29E-02,9.48E-02,8,カテゴリ3,32,-4.33333
240218C09,8,高知,ダ,1400,7,5,差し,34.33333,-4.2500025,0.591478697,0.279031256,3.19E-01,9.29E-02,1.17E-01,5,カテゴリ3,38,3.66667
240218C09,8,高知,ダ,1400,8,3,差し,43,4.4166675,0.551633298,0.309252939,0.318990065,9.29E-02,1.41E-01,1,カテゴリ1,46,3
240219M04,8,笠松,ダ,1400,1,1,逃げ,46.33333,32.20832925,0.515083571,0.316118048,0.4723093,2.27E-01,2.23E-01,1,カテゴリ1,46,-0.33333
240219M04,8,笠松,ダ,1400,2,8,追込,-4,-18.12500075,0.244897959,0.328320091,0.226287263,9.09E-02,8.21E-02,7,カテゴリ3,4,8
240219M04,8,笠松,ダ,1400,3,2,先行,29.66667,15.54166925,0.282803181,3.47E-01,0.483471074,2.27E-01,1.77E-01,2,カテゴリ2,39,9.33333
240219M04,8,笠松,ダ,1400,4,6,差し,10.66667,-3.45833075,0.250499002,3.45E-01,0.383202547,9.09E-02,1.17E-01,5,カテゴリ3,12,1.33333
240219M04,8,笠松,ダ,1400,5,4,追込,19,4.87499925,0.355315948,3.60E-01,0.226287263,9.09E-02,1.01E-01,4,カテゴリ3,33,14
240219M04,8,笠松,ダ,1400,6,3,差し,9.333333,-4.79166775,0.121986852,0.349865229,0.383202547,9.09E-02,1.23E-01,3,カテゴリ2,36,26.666667
240219M04,8,笠松,ダ,1400,7,7,追込,-9.666667,-23.79166775,0.260495156,0.344083527,0.226287263,9.09E-02,9.24E-02,8,カテゴリ3,-12,-2.333333
240219M04,8,笠松,ダ,1400,8,5,追込,11.66667,-2.45833075,0.22962963,0.35521405,0.226287263,9.09E-02,9.63E-02,6,カテゴリ3,5,-6.66667
240220M02,8,笠松,ダ,1400,1,8,追込,9,-7.49999875,0.260495156,0.316118048,0.226287263,1.25E-01,8.05E-02,7,カテゴリ3,-12,-21
240220M02,8,笠松,ダ,1400,2,6,追込,7.333333,-9.16666575,0.244897959,3.28E-01,2.26E-01,1.25E-01,8.21E-02,4,カテゴリ3,1,-6.333333
240220M02,8,笠松,ダ,1400,3,7,追込,11,-5.49999875,3.56E-01,0.347048808,0.226287263,1.25E-01,8.31E-02,8,カテゴリ3,-15,-26
240220M02,8,笠松,ダ,1400,4,5,追込,9.666667,-6.83333175,0.282803181,0.345346198,2.26E-01,1.25E-01,1.01E-01,5,カテゴリ3,-1,-10.666667
240220M02,8,笠松,ダ,1400,5,4,追込,17.33333,0.83333125,0.250499002,0.359923768,0.226287263,1.25E-01,1.01E-01,6,カテゴリ3,-10,-27.33333
240220M02,8,笠松,ダ,1400,6,1,差し,36.33333,19.83333125,0.515083571,0.349865229,0.383202547,1.25E-01,1.23E-01,3,カテゴリ2,5,-31.33333
240220M02,8,笠松,ダ,1400,7,2,差し,27.33333,10.83333125,0.205944798,0.344083527,0.383202547,1.25E-01,1.17E-01,1,カテゴリ1,13,-14.33333
240220M02,8,笠松,ダ,1400,8,3,差し,14,-2.49999875,0.214605067,0.35521405,0.383202547,1.25E-01,1.41E-01,2,カテゴリ2,12,-2
240220M03,8,笠松,ダ,1600,1,1,差し,35.33333,14.95833088,0.229665072,0.306317044,0.380526919,1.25E-01,1.17E-01,4,カテゴリ3,-6,-41.33333
240220M03,8,笠松,ダ,1600,2,8,差し,8.333333,-12.04166613,0.240594059,0.31466031,3.81E-01,1.25E-01,1.18E-01,8,カテゴリ3,-35,-43.333333
240220M03,8,笠松,ダ,1600,3,5,差し,19.66667,-0.708329125,0.330605565,3.40E-01,0.380526919,1.25E-01,1.13E-01,3,カテゴリ2,6,-13.66667
240220M03,8,笠松,ダ,1600,4,4,差し,20,-0.374999125,0.283103655,0.371871275,3.81E-01,1.25E-01,1.17E-01,7,カテゴリ3,-13,-33
240220M03,8,笠松,ダ,1600,5,7,差し,20.33333,-0.041669125,0.214605067,0.330154946,0.380526919,1.25E-01,1.29E-01,5,カテゴリ3,-6,-26.33333
240220M03,8,笠松,ダ,1600,6,2,差し,26,5.625000875,0.494038748,0.373944511,0.380526919,1.25E-01,1.23E-01,2,カテゴリ2,12,-14
240220M03,8,笠松,ダ,1600,7,6,差し,17.33333,-3.041669125,2.30E-01,0.357699805,0.380526919,1.25E-01,1.17E-01,6,カテゴリ3,-7,-24.33333
240220M03,8,笠松,ダ,1600,8,3,差し,16,-4.374999125,0.260495156,0.36130742,0.380526919,1.25E-01,1.41E-01,1,カテゴリ1,12,-4
240221M02,8,笠松,ダ,1400,1,6,差し,14.66667,-8.7916625,0.356210526,0.316118048,3.83E-01,1.02E-01,1.17E-01,5,カテゴリ3,22,7.33333
240221M02,8,笠松,ダ,1400,2,2,先行,39.33333,15.8749975,0.33382281,0.328320091,4.83E-01,2.85E-01,1.73E-01,2,カテゴリ2,42,2.66667
240221M02,8,笠松,ダ,1400,3,8,追込,17.66667,-5.7916625,0.250499002,0.347048808,0.226287263,1.02E-01,8.31E-02,7,カテゴリ3,10,-7.66667
240221M02,8,笠松,ダ,1400,4,3,差し,20.33333,-3.1250025,0.383527454,0.345346198,3.83E-01,1.02E-01,1.17E-01,4,カテゴリ3,27,6.66667
240221M02,8,笠松,ダ,1400,5,4,追込,30,6.5416675,0.355315948,3.60E-01,0.226287263,1.02E-01,1.01E-01,3,カテゴリ2,34,4
240221M02,8,笠松,ダ,1400,6,5,差し,16.33333,-7.1250025,0.244897959,0.349865229,0.383202547,1.02E-01,1.23E-01,8,カテゴリ3,2,-14.33333
240221M02,8,笠松,ダ,1400,7,1,差し,35.33333,11.8749975,0.494038748,0.344083527,3.83E-01,1.02E-01,1.17E-01,1,カテゴリ1,50,14.66667
240221M02,8,笠松,ダ,1400,8,7,追込,14,-9.4583325,0.282803181,0.35521405,0.226287263,1.02E-01,9.63E-02,6,カテゴリ3,19,5
240221M03,8,笠松,ダ,1400,1,6,差し,16.66667,-1.70833,0.282803181,0.316118048,0.383202547,1.25E-01,1.17E-01,7,カテゴリ3,18,1.33333
240221M03,8,笠松,ダ,1400,2,1,差し,34,15.625,0.356210526,0.328320091,0.383202547,1.25E-01,1.18E-01,3,カテゴリ2,40,6
240221M03,8,笠松,ダ,1400,3,8,差し,11,-7.375,0.260495156,0.347048808,0.383202547,1.25E-01,1.13E-01,8,カテゴリ3,9,-2
240221M03,8,笠松,ダ,1400,4,3,追込,17,-1.375,0.494038748,0.345346198,0.226287263,1.25E-01,1.01E-01,1,カテゴリ1,45,28
240221M03,8,笠松,ダ,1400,5,5,差し,13.33333,-5.04167,0.205944798,0.359923768,0.383202547,1.25E-01,1.29E-01,5,カテゴリ3,29,15.66667
240221M03,8,笠松,ダ,1400,6,4,追込,22,3.625,0.244897959,3.50E-01,0.226287263,1.25E-01,9.48E-02,4,カテゴリ3,31,9
240221M03,8,笠松,ダ,1400,7,7,差し,13,-5.375,0.373366521,0.344083527,0.383202547,1.25E-01,1.17E-01,6,カテゴリ3,22,9
240221M03,8,笠松,ダ,1400,8,2,差し,20,1.625,0.22962963,0.35521405,0.383202547,1.25E-01,1.41E-01,2,カテゴリ2,42,22
240221C03,8,高知,ダ,1300,1,5,差し,19.66667,4.54167,0.277826855,0.276679842,0.31531176,1.25E-01,1.17E-01,1,カテゴリ1,44,24.33333
240221C03,8,高知,ダ,1300,2,3,差し,10.66667,-4.45833,0.258961681,0.295125165,0.31531176,1.25E-01,1.18E-01,4,カテゴリ3,33,22.33333
240221C03,8,高知,ダ,1300,3,1,差し,19.33333,4.20833,0.326544701,0.304787,0.31531176,1.25E-01,1.13E-01,2,カテゴリ2,41,21.66667
240221C03,8,高知,ダ,1300,4,4,差し,18.33333,3.20833,0.287064383,2.86E-01,0.31531176,1.25E-01,1.17E-01,3,カテゴリ2,41,22.66667
240221C03,8,高知,ダ,1300,5,2,差し,27.33333,12.20833,0.451054852,0.295053004,0.31531176,1.25E-01,1.29E-01,8,カテゴリ3,5,-22.33333
240221C03,8,高知,ダ,1300,6,6,差し,14,-1.125,0.280860215,0.271634615,0.31531176,1.25E-01,1.23E-01,6,カテゴリ3,16,2
240221C03,8,高知,ダ,1300,7,8,追込,-4,-19.125,0.433600713,0.29225169,0.177684618,1.25E-01,9.24E-02,7,カテゴリ3,15,19
240221C03,8,高知,ダ,1300,8,7,差し,15.66667,0.54167,0.122527122,0.308597502,0.31531176,1.25E-01,1.41E-01,5,カテゴリ3,19,3.33333
240222M05,8,笠松,ダ,1600,1,8,差し,17.66667,-10.95833,0.214605067,0.306317044,3.81E-01,1.23E-01,1.17E-01,8,カテゴリ3,-20,-37.66667
240222M05,8,笠松,ダ,1600,2,3,差し,36,7.375,0.515083571,0.31466031,0.380526919,1.23E-01,1.18E-01,3,カテゴリ2,32,-4
240222M05,8,笠松,ダ,1600,3,2,先行,42.33333,13.70833,0.283103655,0.339690107,0.455542022,1.38E-01,1.77E-01,2,カテゴリ2,34,-8.33333
240222M05,8,笠松,ダ,1600,4,7,差し,25,-3.625,3.84E-01,0.371871275,0.380526919,1.23E-01,1.17E-01,6,カテゴリ3,9,-16
240222M05,8,笠松,ダ,1600,5,6,差し,24.33333,-4.29167,0.356210526,3.30E-01,0.380526919,1.23E-01,1.29E-01,5,カテゴリ3,18,-6.33333
240222M05,8,笠松,ダ,1600,6,1,差し,46.66667,18.04167,4.94E-01,3.74E-01,0.380526919,1.23E-01,1.23E-01,1,カテゴリ1,45,-1.66667
240222M05,8,笠松,ダ,1600,7,5,追込,10,-18.625,0.250499002,0.357699805,2.16E-01,1.23E-01,9.24E-02,7,カテゴリ3,-6,-16
240222M05,8,笠松,ダ,1600,8,4,追込,27,-1.625,0.282803181,0.36130742,0.216161616,1.23E-01,9.63E-02,4,カテゴリ3,22,-5
240222M10,8,笠松,ダ,1600,1,5,差し,57.66667,5.958335,0.356210526,0.306317044,0.380526919,1.01E-01,1.17E-01,4,カテゴリ3,62,4.33333
240222M10,8,笠松,ダ,1600,2,8,追込,47.66667,-4.041665,0.260495156,0.31466031,0.216161616,1.01E-01,8.21E-02,6,カテゴリ3,54,6.33333
